Date,Ticker Symbol,Close,Open,Volume
13-04-2010,AAPL,8.6582,8.6379,11275587
14-04-2010,AAPL,8.7746,8.76,14871328
15-04-2010,AAPL,8.89,8.7779,13870317
16-04-2010,AAPL,8.8357,8.8775,27428929
19-04-2010,AAPL,8.8239,8.8225,20791561
20-04-2010,AAPL,8.7354,8.8764,27242351
21-04-2010,AAPL,9.2579,9.243,36080744
22-04-2010,AAPL,9.5168,9.2229,29059869
23-04-2010,AAPL,9.6725,9.5711,29154514
26-04-2010,AAPL,9.625,9.71,17568016
27-04-2010,AAPL,9.3586,9.5454,26050382
28-04-2010,AAPL,9.3429,9.4018,27891682
29-04-2010,AAPL,9.5943,9.3936,20456235
30-04-2010,AAPL,9.3246,9.6182,20096137
03-05-2010,AAPL,9.5125,9.4229,16722152
04-05-2010,AAPL,9.2386,9.3889,26838617
05-05-2010,AAPL,9.1423,9.0368,32555484
06-05-2010,AAPL,8.7946,9.0654,47763853
07-05-2010,AAPL,8.4236,8.7039,61546277
10-05-2010,AAPL,9.0711,8.9375,36310334
11-05-2010,AAPL,9.1614,8.9943,31269540
12-05-2010,AAPL,9.3604,9.2587,24099496
13-05-2010,AAPL,9.2271,9.4007,22179766
14-05-2010,AAPL,9.065,9.113,27969213
17-05-2010,AAPL,9.0793,9.0964,27927686
18-05-2010,AAPL,9.0129,9.1779,28651736
19-05-2010,AAPL,8.8693,8.9107,37588716
20-05-2010,AAPL,8.4914,8.6386,47089230
21-05-2010,AAPL,8.6543,8.315,44813081
24-05-2010,AAPL,8.8129,8.8314,27693587
25-05-2010,AAPL,8.7579,8.5482,38537030
26-05-2010,AAPL,8.7182,8.9314,31453187
27-05-2010,AAPL,9.0482,8.95,24590770
28-05-2010,AAPL,9.1743,9.2639,30042554
01-06-2010,AAPL,9.3154,9.2746,32353080
02-06-2010,AAPL,9.4268,9.4479,25400901
03-06-2010,AAPL,9.3971,9.4707,23929192
04-06-2010,AAPL,9.1416,9.2218,27992969
07-06-2010,AAPL,8.9621,9.2246,32679163
08-06-2010,AAPL,8.9046,9.0443,36765548
09-06-2010,AAPL,8.6857,8.9811,31530992
10-06-2010,AAPL,8.9468,8.7443,28790289
11-06-2010,AAPL,9.0539,8.8652,20119227
14-06-2010,AAPL,9.0814,9.1414,22235136
15-06-2010,AAPL,9.2746,9.13,21473940
16-06-2010,AAPL,9.5446,9.325,28760892
17-06-2010,AAPL,9.7096,9.6643,32027185
18-06-2010,AAPL,9.7884,9.7232,28639451
21-06-2010,AAPL,9.6489,9.9175,28585989
22-06-2010,AAPL,9.7804,9.72,26469803
23-06-2010,AAPL,9.6775,9.8064,28221973
24-06-2010,AAPL,9.6071,9.6786,26322538
25-06-2010,AAPL,9.525,9.645,20292812
28-06-2010,AAPL,9.5821,9.5332,21608672
29-06-2010,AAPL,9.1489,9.4329,41767499
30-06-2010,AAPL,8.9832,9.1682,27301121
01-07-2010,AAPL,8.8743,9.0821,37739510
02-07-2010,AAPL,8.8193,8.9461,25530320
06-07-2010,AAPL,8.8796,8.9643,22719547
07-07-2010,AAPL,9.238,8.9461,24131413
08-07-2010,AAPL,9.2175,9.3743,27136741
09-07-2010,AAPL,9.2721,9.1746,15964911
12-07-2010,AAPL,9.1888,9.2332,20691030
13-07-2010,AAPL,8.9928,9.1543,43798276
14-07-2010,AAPL,9.026,8.9064,29881491
15-07-2010,AAPL,8.9804,8.8654,30452163
16-07-2010,AAPL,8.925,9.0421,38318973
19-07-2010,AAPL,8.7707,8.9243,37630186
20-07-2010,AAPL,8.9961,8.675,39701190
21-07-2010,AAPL,9.08,9.4675,43706089
22-07-2010,AAPL,9.2509,9.2029,23873500
23-07-2010,AAPL,9.2836,9.1818,19715640
26-07-2010,AAPL,9.26,9.2857,15474579
27-07-2010,AAPL,9.4314,9.3168,21534698
28-07-2010,AAPL,9.32,9.4168,19153745
29-07-2010,AAPL,9.2182,9.3111,23790439
30-07-2010,AAPL,9.1875,9.139,16571367
02-08-2010,AAPL,9.3518,9.3014,15764617
03-08-2010,AAPL,9.3546,9.3218,15367772
04-08-2010,AAPL,9.3921,9.3871,15634027
05-08-2010,AAPL,9.3464,9.3475,10724393
06-08-2010,AAPL,9.289,9.2779,16647583
09-08-2010,AAPL,9.3482,9.3386,11244714
10-08-2010,AAPL,9.2646,9.2804,16752383
11-08-2010,AAPL,8.9354,9.1214,23137344
12-08-2010,AAPL,8.9925,8.8104,19739168
13-08-2010,AAPL,8.8964,8.9875,13112180
16-08-2010,AAPL,8.8443,8.8421,11827182
17-08-2010,AAPL,8.9989,8.9314,15671463
18-08-2010,AAPL,9.0382,9.0129,12579557
19-08-2010,AAPL,8.9243,9.03,15937627
20-08-2010,AAPL,8.9157,8.9068,14234787
23-08-2010,AAPL,8.7786,8.9925,15310394
24-08-2010,AAPL,8.5689,8.6668,22264193
25-08-2010,AAPL,8.6746,8.5014,22109431
26-08-2010,AAPL,8.5814,8.7661,17279741
27-08-2010,AAPL,8.6293,8.6339,20232485
30-08-2010,AAPL,8.6607,8.5986,14222564
31-08-2010,AAPL,8.6821,8.6375,15611986
01-09-2010,AAPL,8.9404,8.8382,25825907
02-09-2010,AAPL,9.0061,8.9736,15306551
03-09-2010,AAPL,9.2418,9.1104,19234655
07-09-2010,AAPL,9.2075,9.1657,12735911
08-09-2010,AAPL,9.39,9.2779,19482515
09-09-2010,AAPL,9.3954,9.4657,16224333
10-09-2010,AAPL,9.4075,9.3996,14306084
13-09-2010,AAPL,9.5371,9.4936,14481589
14-09-2010,AAPL,9.5736,9.5075,15096027
15-09-2010,AAPL,9.6507,9.5775,15876274
16-09-2010,AAPL,9.8775,9.6514,24025215
17-09-2010,AAPL,9.8346,9.9175,23241194
20-09-2010,AAPL,10.1154,9.86,24369898
21-09-2010,AAPL,10.1346,10.1379,24732159
22-09-2010,AAPL,10.2768,10.0968,21604304
23-09-2010,AAPL,10.3186,10.2261,29153598
24-09-2010,AAPL,10.44,10.4321,24032636
27-09-2010,AAPL,10.3987,10.4991,17891074
28-09-2010,AAPL,10.245,10.4204,38283236
29-09-2010,AAPL,10.2632,10.2582,17550030
30-09-2010,AAPL,10.1339,10.3214,25315537
01-10-2010,AAPL,10.09,10.2195,16839844
04-10-2010,AAPL,9.9514,10.0571,16393639
05-10-2010,AAPL,10.3193,10.0714,18574884
06-10-2010,AAPL,10.3282,10.3425,24983040
07-10-2010,AAPL,10.3293,10.3691,14988516
08-10-2010,AAPL,10.5025,10.4183,24125913
11-10-2010,AAPL,10.5486,10.5264,15773309
12-10-2010,AAPL,10.6621,10.5504,20612277
13-10-2010,AAPL,10.7193,10.7214,23063222
14-10-2010,AAPL,10.7968,10.7746,16265673
15-10-2010,AAPL,11.2407,10.98,33786017
18-10-2010,AAPL,11.3571,11.3739,41067578
19-10-2010,AAPL,11.0532,10.8357,45715087
20-10-2010,AAPL,11.0904,11.0357,26600714
21-10-2010,AAPL,11.0543,11.1557,20315290
22-10-2010,AAPL,10.9811,11.0382,13885004
25-10-2010,AAPL,11.03,11.0389,14360765
26-10-2010,AAPL,11.0018,10.9596,14565577
27-10-2010,AAPL,10.9939,10.9875,14751717
28-10-2010,AAPL,10.9014,10.9982,20438035
29-10-2010,AAPL,10.7493,10.8654,15808846
01-11-2010,AAPL,10.8636,10.7936,15898044
02-11-2010,AAPL,11.0486,10.9643,16004366
03-11-2010,AAPL,11.1714,11.1204,18827858
04-11-2010,AAPL,11.3668,11.2661,23734197
05-11-2010,AAPL,11.3261,11.3568,13409552
08-11-2010,AAPL,11.3793,11.3286,10522061
09-11-2010,AAPL,11.2886,11.4661,14149842
10-11-2010,AAPL,11.3582,11.3086,14260598
11-11-2010,AAPL,11.3091,11.25,13422816
12-11-2010,AAPL,11.0011,11.2857,29405801
15-11-2010,AAPL,10.9655,11.0164,15057055
16-11-2010,AAPL,10.7711,10.9186,24340322
17-11-2010,AAPL,10.7321,10.7571,17841578
18-11-2010,AAPL,11.0154,10.9,18422776
19-11-2010,AAPL,10.9546,10.9989,14132745
22-11-2010,AAPL,11.1914,10.9529,14749183
23-11-2010,AAPL,11.0261,11.0875,19131221
24-11-2010,AAPL,11.2427,11.1429,15377888
26-11-2010,AAPL,11.2771,11.205,8778702
29-11-2010,AAPL,11.3168,11.2679,16474231
30-11-2010,AAPL,11.1125,11.1979,18586986
01-12-2010,AAPL,11.3,11.2596,17077936
02-12-2010,AAPL,11.3625,11.3404,17107781
03-12-2010,AAPL,11.3371,11.3218,12661495
06-12-2010,AAPL,11.4339,11.38,16621560
07-12-2010,AAPL,11.3646,11.5643,14627355
08-12-2010,AAPL,11.4646,11.4154,11873356
09-12-2010,AAPL,11.4199,11.5047,10813042
10-12-2010,AAPL,11.4486,11.4161,9705557
13-12-2010,AAPL,11.4882,11.5846,16214668
14-12-2010,AAPL,11.4389,11.4904,13021654
15-12-2010,AAPL,11.4414,11.4286,15422144
16-12-2010,AAPL,11.4732,11.4675,12000740
17-12-2010,AAPL,11.4504,11.4868,14301471
20-12-2010,AAPL,11.5075,11.4857,14340406
21-12-2010,AAPL,11.5787,11.5357,9521026
22-12-2010,AAPL,11.6129,11.5843,9814341
23-12-2010,AAPL,11.5571,11.6071,8248670
27-12-2010,AAPL,11.5957,11.5304,9171421
28-12-2010,AAPL,11.6239,11.6396,6509023
29-12-2010,AAPL,11.6175,11.6507,6023636
30-12-2010,AAPL,11.5593,11.6243,5826051
31-12-2010,AAPL,11.52,11.5339,7114008
03-01-2011,AAPL,11.7704,11.63,16438280
04-01-2011,AAPL,11.8318,11.8729,11444072
05-01-2011,AAPL,11.9286,11.7696,9486655
06-01-2011,AAPL,11.9189,11.9542,11138250
07-01-2011,AAPL,12.0043,11.9282,11645048
10-01-2011,AAPL,12.2305,12.1011,16708869
11-01-2011,AAPL,12.2014,12.3171,16549770
12-01-2011,AAPL,12.3007,12.2589,11203833
13-01-2011,AAPL,12.3457,12.3271,11093597
14-01-2011,AAPL,12.4457,12.3532,11496157
18-01-2011,AAPL,12.1661,11.7686,69874948
19-01-2011,AAPL,12.1014,12.4411,41759927
20-01-2011,AAPL,11.8814,12.0154,28291683
21-01-2011,AAPL,11.6686,11.9204,27737580
24-01-2011,AAPL,12.0518,11.6739,21278930
25-01-2011,AAPL,12.1929,12.0118,20260838
26-01-2011,AAPL,12.2804,12.2486,18750070
27-01-2011,AAPL,12.2575,12.2779,10559224
28-01-2011,AAPL,12.0036,12.2918,22036093
31-01-2011,AAPL,12.1186,11.9929,14013436
01-02-2011,AAPL,12.3225,12.1893,15817920
02-02-2011,AAPL,12.2971,12.3018,9620983
03-02-2011,AAPL,12.2657,12.2786,14646458
04-02-2011,AAPL,12.375,12.2729,12075509
07-02-2011,AAPL,12.5671,12.4246,18123325
08-02-2011,AAPL,12.6857,12.6314,14391217
09-02-2011,AAPL,12.7914,12.6854,17960733
10-02-2011,AAPL,12.6621,12.7639,34372392
11-02-2011,AAPL,12.7446,12.6697,13603616
14-02-2011,AAPL,12.8279,12.7425,11518634
15-02-2011,AAPL,12.8536,12.8282,10569765
16-02-2011,AAPL,12.9689,12.8857,17892206
17-02-2011,AAPL,12.7964,12.7589,19738726
18-02-2011,AAPL,12.52,12.8111,30275584
22-02-2011,AAPL,12.0932,12.2196,32565031
23-02-2011,AAPL,12.2364,12.0989,25002096
24-02-2011,AAPL,12.2457,12.2864,18726311
25-02-2011,AAPL,12.4343,12.3307,14146791
28-02-2011,AAPL,12.6146,12.5443,14937611
01-03-2011,AAPL,12.4754,12.6954,17033417
02-03-2011,AAPL,12.5757,12.4986,22317242
03-03-2011,AAPL,12.8414,12.7568,18724604
04-03-2011,AAPL,12.8571,12.8596,17637107
07-03-2011,AAPL,12.6914,12.9071,20677074
08-03-2011,AAPL,12.7057,12.6754,13479384
09-03-2011,AAPL,12.5882,12.6675,16879628
10-03-2011,AAPL,12.3811,12.4686,19083226
11-03-2011,AAPL,12.5711,12.3332,17866567
14-03-2011,AAPL,12.6271,12.6136,16553491
15-03-2011,AAPL,12.3368,12.2179,27256331
16-03-2011,AAPL,11.7861,12.2143,43975712
17-03-2011,AAPL,11.9514,12.0296,24876501
18-03-2011,AAPL,11.8096,12.0404,27892126
21-03-2011,AAPL,12.1179,11.9996,15304403
22-03-2011,AAPL,12.1857,12.2343,12193654
23-03-2011,AAPL,12.1139,12.1171,14118499
24-03-2011,AAPL,12.3204,12.2089,15142494
25-03-2011,AAPL,12.555,12.4311,16796252
28-03-2011,AAPL,12.5157,12.6125,11582201
29-03-2011,AAPL,12.5343,12.4164,13279558
30-03-2011,AAPL,12.4511,12.5229,12355711
31-03-2011,AAPL,12.4467,12.37,10280241
01-04-2011,AAPL,12.3057,12.5396,15699301
04-04-2011,AAPL,12.1854,12.2968,17136327
05-04-2011,AAPL,12.1032,12.0354,17922199
06-04-2011,AAPL,12.0729,12.1864,15000456
07-04-2011,AAPL,12.0743,12.075,13910515
08-04-2011,AAPL,11.9664,12.14,14047800
11-04-2011,AAPL,11.8143,11.9307,14852745
12-04-2011,AAPL,11.8714,11.8032,15923357
13-04-2011,AAPL,12.0046,11.965,13020326
14-04-2011,AAPL,11.8721,11.9571,11288483
15-04-2011,AAPL,11.695,11.9036,16953438
18-04-2011,AAPL,11.8518,11.6464,22680604
19-04-2011,AAPL,12.0664,11.8964,15580915
20-04-2011,AAPL,12.2289,12.2682,26266992
21-04-2011,AAPL,12.5249,12.6786,27824686
25-04-2011,AAPL,12.6075,12.5121,9872568
26-04-2011,AAPL,12.515,12.6293,12556553
27-04-2011,AAPL,12.5054,12.58,13210566
28-04-2011,AAPL,12.3839,12.3639,13352902
29-04-2011,AAPL,12.5046,12.385,36643297
02-05-2011,AAPL,12.3671,12.4907,16461862
03-05-2011,AAPL,12.4357,12.4282,11732772
04-05-2011,AAPL,12.4846,12.4379,14493021
05-05-2011,AAPL,12.3839,12.4429,12529335
06-05-2011,AAPL,12.3807,12.4889,10452295
09-05-2011,AAPL,12.4143,12.4236,7652327
10-05-2011,AAPL,12.4804,12.4604,10503245
11-05-2011,AAPL,12.4011,12.465,12554490
12-05-2011,AAPL,12.3775,12.3614,11929910
13-05-2011,AAPL,12.1607,12.345,12212124
16-05-2011,AAPL,11.9036,12.1143,16909018
17-05-2011,AAPL,12.005,11.8571,16875644
18-05-2011,AAPL,12.1382,12.0168,12458558
19-05-2011,AAPL,12.1618,12.2171,9737913
20-05-2011,AAPL,11.9721,12.1271,12593885
23-05-2011,AAPL,11.9429,11.7846,14394904
24-05-2011,AAPL,11.8639,11.9821,11996985
25-05-2011,AAPL,12.0279,11.9082,10967999
26-05-2011,AAPL,11.9643,11.9989,8379543
27-05-2011,AAPL,12.0504,11.9571,7623036
31-05-2011,AAPL,12.4225,12.1821,15567297
01-06-2011,AAPL,12.3396,12.4596,20637977
02-06-2011,AAPL,12.3608,12.375,12622415
03-06-2011,AAPL,12.2657,12.2564,11757168
06-06-2011,AAPL,12.0729,12.3464,17183260
07-06-2011,AAPL,11.8586,12.0775,19737835
08-06-2011,AAPL,11.8657,11.8493,12514140
09-06-2011,AAPL,11.8389,11.9018,10305297
10-06-2011,AAPL,11.6393,11.8054,16233638
13-06-2011,AAPL,11.6643,11.6857,12353057
14-06-2011,AAPL,11.8729,11.7857,12473514
15-06-2011,AAPL,11.6696,11.7768,15015885
16-06-2011,AAPL,11.6129,11.675,18995369
17-06-2011,AAPL,11.4379,11.7496,22751906
20-06-2011,AAPL,11.2614,11.3341,23745811
21-06-2011,AAPL,11.6179,11.31,18295578
22-06-2011,AAPL,11.5218,11.6129,14558797
23-06-2011,AAPL,11.8296,11.3907,20825452
24-06-2011,AAPL,11.6554,11.8346,16385373
27-06-2011,AAPL,11.8586,11.6996,12623730
28-06-2011,AAPL,11.9736,11.9161,10927580
29-06-2011,AAPL,11.93,12.0014,13102973
30-06-2011,AAPL,11.9882,11.9536,11921746
01-07-2011,AAPL,12.2593,11.9982,16059764
05-07-2011,AAPL,12.4796,12.25,13211952
06-07-2011,AAPL,12.5629,12.4625,16407404
07-07-2011,AAPL,12.7571,12.6668,14801395
08-07-2011,AAPL,12.8468,12.6193,18164442
11-07-2011,AAPL,12.6429,12.7264,16432139
12-07-2011,AAPL,12.6339,12.6261,16749224
13-07-2011,AAPL,12.7864,12.7975,14503105
14-07-2011,AAPL,12.7775,12.8932,15875624
15-07-2011,AAPL,13.0329,12.8989,17810685
18-07-2011,AAPL,13.35,13.0511,21172259
19-07-2011,AAPL,13.4589,13.5,30264802
20-07-2011,AAPL,13.8179,14.1471,34628695
21-07-2011,AAPL,13.8318,13.8196,19396070
22-07-2011,AAPL,14.0464,13.8686,18923605
25-07-2011,AAPL,14.2321,13.9411,21688942
26-07-2011,AAPL,14.4075,14.2857,17520274
27-07-2011,AAPL,14.0211,14.3068,24237424
28-07-2011,AAPL,13.9936,13.9864,21797058
29-07-2011,AAPL,13.9457,13.8443,23296363
01-08-2011,AAPL,14.1696,14.2064,22543066
02-08-2011,AAPL,13.8896,14.2018,23584051
03-08-2011,AAPL,14.0204,13.9636,27091569
04-08-2011,AAPL,13.4775,13.9075,32194444
05-08-2011,AAPL,13.3436,13.5871,44620655
08-08-2011,AAPL,12.6146,12.9175,42431994
09-08-2011,AAPL,13.3575,12.9036,40185572
10-08-2011,AAPL,12.9889,13.2554,32722953
11-08-2011,AAPL,13.3464,13.2329,27499029
12-08-2011,AAPL,13.4639,13.5025,19556430
15-08-2011,AAPL,13.6932,13.5582,16976647
16-08-2011,AAPL,13.5886,13.6257,18421074
17-08-2011,AAPL,13.5871,13.6539,16394742
18-08-2011,AAPL,13.0732,13.2443,31492717
19-08-2011,AAPL,12.7154,12.9346,28664453
22-08-2011,AAPL,12.73,13.0182,19816615
23-08-2011,AAPL,13.3429,12.8679,24410903
24-08-2011,AAPL,13.435,13.3382,23535838
25-08-2011,AAPL,13.3471,13.0386,32293136
26-08-2011,AAPL,13.6993,13.2561,23782598
29-08-2011,AAPL,13.9275,13.8636,14966808
30-08-2011,AAPL,13.9282,13.8661,15673810
31-08-2011,AAPL,13.7439,13.9489,19290685
01-09-2011,AAPL,13.6082,13.7793,12773288
02-09-2011,AAPL,13.3589,13.3836,16261829
06-09-2011,AAPL,13.5621,13.1204,18967203
07-09-2011,AAPL,13.7118,13.77,12993437
08-09-2011,AAPL,13.7193,13.6571,15424681
09-09-2011,AAPL,13.4814,13.7118,21023049
12-09-2011,AAPL,13.5693,13.3214,17415834
13-09-2011,AAPL,13.7364,13.6479,16393196
14-09-2011,AAPL,13.9036,13.8221,19924871
15-09-2011,AAPL,14.0343,13.9796,15481474
16-09-2011,AAPL,14.3036,14.1264,25725422
19-09-2011,AAPL,14.7011,14.1786,30344888
20-09-2011,AAPL,14.7661,14.8304,28573412
21-09-2011,AAPL,14.7193,14.9871,22297502
22-09-2011,AAPL,14.3507,14.3225,35635421
23-09-2011,AAPL,14.4393,14.2957,20134012
26-09-2011,AAPL,14.3989,14.2807,29868090
27-09-2011,AAPL,14.2593,14.5975,23323082
28-09-2011,AAPL,14.1789,14.2925,15901458
29-09-2011,AAPL,13.9489,14.3543,24083640
30-09-2011,AAPL,13.6186,13.8257,20300257
03-10-2011,AAPL,13.3786,13.5846,24788421
04-10-2011,AAPL,13.3036,13.3775,45396553
05-10-2011,AAPL,13.5089,13.1379,29028691
06-10-2011,AAPL,13.4775,13.3332,30037260
07-10-2011,AAPL,13.2071,13.4207,19822727
10-10-2011,AAPL,13.8861,13.5389,16435146
11-10-2011,AAPL,14.2961,14.0204,22414200
12-10-2011,AAPL,14.3639,14.5479,22892147
13-10-2011,AAPL,14.5868,14.4636,15720145
14-10-2011,AAPL,15.0714,14.8868,21155977
17-10-2011,AAPL,14.9996,15.0621,25304388
18-10-2011,AAPL,15.08,15.0629,32792558
19-10-2011,AAPL,14.2364,14.3339,40430302
20-10-2011,AAPL,14.1182,14.2857,20224436
21-10-2011,AAPL,14.0311,14.2179,22766861
24-10-2011,AAPL,14.4918,14.1493,18411367
25-10-2011,AAPL,14.2061,14.4654,15798666
26-10-2011,AAPL,14.3071,14.3486,16726730
27-10-2011,AAPL,14.4532,14.5557,18240245
28-10-2011,AAPL,14.4625,14.3929,11852976
31-10-2011,AAPL,14.4564,14.3721,14163248
01-11-2011,AAPL,14.1611,14.1932,19572994
02-11-2011,AAPL,14.1932,14.2889,12080172
03-11-2011,AAPL,14.3954,14.2525,16157695
04-11-2011,AAPL,14.2943,14.3582,11093681
07-11-2011,AAPL,14.2761,14.2825,9994789
08-11-2011,AAPL,14.5082,14.3646,14754210
09-11-2011,AAPL,14.1171,14.1775,20629636
10-11-2011,AAPL,13.7579,14.1796,27356247
11-11-2011,AAPL,13.7364,13.8075,23964175
14-11-2011,AAPL,13.545,13.6971,15985626
15-11-2011,AAPL,13.8868,13.6,15909432
16-11-2011,AAPL,13.7418,13.9018,12910082
17-11-2011,AAPL,13.4789,13.7136,17694401
18-11-2011,AAPL,13.3907,13.5329,13681831
21-11-2011,AAPL,13.1789,13.2286,16499963
22-11-2011,AAPL,13.4468,13.2507,15008964
23-11-2011,AAPL,13.1068,13.3754,15766900
25-11-2011,AAPL,12.9846,13.1579,9314788
28-11-2011,AAPL,13.4329,13.2982,12878480
29-11-2011,AAPL,13.3286,13.4229,13879942
30-11-2011,AAPL,13.65,13.6175,14952860
01-12-2011,AAPL,13.8546,13.6621,14281332
02-12-2011,AAPL,13.9179,13.9225,13856324
05-12-2011,AAPL,14.0361,14.0532,13093727
06-12-2011,AAPL,13.9625,14.0182,10504576
07-12-2011,AAPL,13.8961,13.9261,11287178
08-12-2011,AAPL,13.9521,13.9804,13915933
09-12-2011,AAPL,14.0579,14.0304,11004573
12-12-2011,AAPL,13.9943,13.9886,11111295
13-12-2011,AAPL,13.8861,14.0357,12570674
14-12-2011,AAPL,13.5782,13.8107,15000849
15-12-2011,AAPL,13.5336,13.6904,9513117
16-12-2011,AAPL,13.6079,13.5843,15432361
19-12-2011,AAPL,13.6504,13.6596,8784814
20-12-2011,AAPL,14.1411,13.8486,12489145
21-12-2011,AAPL,14.1588,14.1675,9739243
22-12-2011,AAPL,14.2339,14.1786,7507592
23-12-2011,AAPL,14.4046,14.2746,9893368
27-12-2011,AAPL,14.5189,14.3964,9692250
28-12-2011,AAPL,14.38,14.5318,8454596
29-12-2011,AAPL,14.4686,14.4071,7936436
30-12-2011,AAPL,14.4643,14.4111,6636017
03-01-2012,AAPL,14.6868,14.6214,11138965
04-01-2012,AAPL,14.7657,14.6429,9561054
05-01-2012,AAPL,14.9296,14.8196,10007431
06-01-2012,AAPL,15.0857,14.9918,11738122
09-01-2012,AAPL,15.0618,15.1964,14499937
10-01-2012,AAPL,15.1157,15.2111,9528159
11-01-2012,AAPL,15.0911,15.0957,7976026
12-01-2012,AAPL,15.0496,15.0814,7850063
13-01-2012,AAPL,14.9932,14.9893,8353927
17-01-2012,AAPL,15.1679,15.15,8977943
18-01-2012,AAPL,15.3254,15.2486,10203759
19-01-2012,AAPL,15.2768,15.3625,9674320
20-01-2012,AAPL,15.0107,15.2675,15140557
23-01-2012,AAPL,15.2646,15.0954,11321233
24-01-2012,AAPL,15.0146,15.1821,20261647
25-01-2012,AAPL,15.9521,16.23,35169353
26-01-2012,AAPL,15.8796,16.0129,11982055
27-01-2012,AAPL,15.9743,15.8693,11073065
30-01-2012,AAPL,16.1789,15.9182,14017979
31-01-2012,AAPL,16.3029,16.2711,14473343
01-02-2012,AAPL,16.2925,16.3718,10119096
02-02-2012,AAPL,16.2543,16.2821,6969972
03-02-2012,AAPL,16.4171,16.3321,10634452
06-02-2012,AAPL,16.5704,16.3707,9219699
07-02-2012,AAPL,16.7439,16.6161,11694935
08-02-2012,AAPL,17.0243,16.8036,15036637
09-02-2012,AAPL,17.6132,17.17,32690919
10-02-2012,AAPL,17.6221,17.5343,23420028
13-02-2012,AAPL,17.95,17.8404,19350531
14-02-2012,AAPL,18.195,18.0236,17130621
15-02-2012,AAPL,17.7739,18.3664,55931344
16-02-2012,AAPL,17.9361,17.5536,35123359
17-02-2012,AAPL,17.9329,17.9682,19795286
21-02-2012,AAPL,18.3875,18.1029,22357885
22-02-2012,AAPL,18.3229,18.3243,17867818
23-02-2012,AAPL,18.4425,18.3957,20933655
